depth_m,speed_mps,cweight_kg,whp_barg,temp_degC,pressure_bara,frequency_hz,datetime,timestamp
606.9625,-1.5019531,119.97917,-0.37290752,63.677532,21.22612,18.372757,2020-12-11 16:07:06.240,1607656026.24
606.5873,-1.5015221,118.8939,-0.37281066,63.656685,21.189493,17.011436,2020-12-11 16:07:07.104,1607656027.104
606.2121,-1.5008341,119.63538,-0.37416667,63.59414,21.156096,17.657137,2020-12-11 16:07:07.104,1607656027.104
605.76404,-1.5013047,121.32731,-0.37242323,63.531597,21.119467,18.055508,2020-12-11 16:07:07.104,1607656027.104
605.2832,-1.5003107,119.021996,-0.37309974,63.57329,21.081762,17.696589,2020-12-11 16:07:07.104,1607656027.104
605.0901,-1.5008341,119.594955,-0.3713578,63.54463,21.046211,17.341408,2020-12-11 16:07:07.968,1607656027.968
604.71124,-1.5008341,119.3972,-0.3713578,63.456028,21.011738,17.085115,2020-12-11 16:07:07.968,1607656027.968
604.33606,-1.5008341,119.9657,-0.37281066,63.432575,20.974031,17.587,2020-12-11 16:07:07.968,1607656027.968
603.9608,-1.5008451,119.138824,-0.37309974,63.38567,20.937403,17.757696,2020-12-11 16:07:08.832,1607656028.832
603.582,-1.5026665,119.42415,-0.37242323,63.276226,20.90293,17.844963,2020-12-11 16:07:08.832,1607656028.832
603.1303,-1.5036862,118.7119,-0.3727138,63.09644,20.8663,17.40249,2020-12-11 16:07:08.832,1607656028.832
602.6531,-1.5014845,119.592674,-0.37232637,62.932293,20.828596,17.25511,2020-12-11 16:07:08.832,1607656028.832
602.45636,-1.5020548,120.23304,-0.37164688,62.825474,20.795198,16.951584,2020-12-11 16:07:09.696,1607656029.696
602.0812,-1.5020345,119.176994,-0.37077665,62.721264,20.757494,17.547426,2020-12-11 16:07:09.696,1607656029.696
601.70593,-1.5020548,117.16153,-0.37281066,62.55193,20.720865,18.117855,2020-12-11 16:07:09.696,1607656029.696
601.33075,-1.5019531,118.90289,-0.37077665,62.31748,20.68747,17.373774,2020-12-11 16:07:10.560,1607656030.56
600.9519,-1.5037918,120.27126,-0.3708735,62.09868,20.649763,17.183691,2020-12-11 16:07:10.560,1607656030.56
600.57666,-1.504476,118.50069,-0.37029237,61.924168,20.613134,17.629179,2020-12-11 16:07:10.560,1607656030.56
600.1395,-1.503854,118.168175,-0.37155002,61.747066,20.576506,16.855947,2020-12-11 16:07:11.424,1607656031.424
599.6441,-1.503832,118.39957,-0.37029237,61.59341,20.540955,16.958803,2020-12-11 16:07:11.424,1607656031.424
599.4474,-1.504476,118.21082,-0.3713578,61.556953,20.505404,16.966576,2020-12-11 16:07:11.424,1607656031.424
599.0722,-1.5032552,117.94572,-0.3713578,61.491848,20.468777,16.91885,2020-12-11 16:07:11.424,1607656031.424
598.6788,-1.5040486,118.880424,-0.37058145,61.439766,20.433226,16.868757,2020-12-11 16:07:12.288,1607656032.288
598.3182,-1.5037918,117.80637,-0.3730029,61.39289,20.396597,15.994339,2020-12-11 16:07:12.288,1607656032.288
597.94293,-1.504476,118.43328,-0.37281066,61.312164,20.35889,16.003754,2020-12-11 16:07:12.288,1607656032.288
597.4912,-1.5049069,118.37935,-0.37222952,61.09604,20.326572,16.32454,2020-12-11 16:07:13.152,1607656033.152
597.0067,-1.5061599,117.714264,-0.3704846,60.87212,20.287788,16.425303,2020-12-11 16:07:13.152,1607656033.152
596.81366,-1.5056967,117.70756,-0.3708735,60.70289,20.25116,16.17017,2020-12-11 16:07:13.152,1607656033.152
596.4385,-1.504476,118.41981,-0.37029237,60.5571,20.21561,16.29491,2020-12-11 16:07:13.152,1607656033.152
596.05963,-1.5056763,119.0894,-0.37096888,60.426933,20.178982,17.106495,2020-12-11 16:07:14.016,1607656034.016
595.6844,-1.5053147,117.19299,-0.37155002,60.36185,20.14343,17.14457,2020-12-11 16:07:14.016,1607656034.016
595.3092,-1.5047733,117.93224,-0.37029237,60.374866,20.105724,16.858482,2020-12-11 16:07:14.016,1607656034.016
594.8721,-1.5050386,118.359146,-0.37029237,60.346233,20.07125,16.0936,2020-12-11 16:07:14.880,1607656034.88
594.373,-1.5061599,118.147934,-0.37038773,60.333218,20.033545,16.632273,2020-12-11 16:07:14.880,1607656034.88
594.17993,-1.5053147,117.469345,-0.3706783,60.364456,19.996918,16.691008,2020-12-11 16:07:14.880,1607656034.88
593.8011,-1.5056967,117.83112,-0.37077665,60.421726,19.962442,16.562735,2020-12-11 16:07:14.880,1607656034.88
593.4259,-1.5056763,118.17264,-0.37309974,60.52846,19.925816,16.929422,2020-12-11 16:07:15.744,1607656035.744
593.05066,-1.5053147,117.82661,-0.3706783,60.499825,19.889187,16.71833,2020-12-11 16:07:15.744,1607656035.744
592.6718,-1.5060616,117.44464,-0.3706783,60.32541,19.852558,16.366592,2020-12-11 16:07:15.744,1607656035.744
592.29663,-1.5056763,117.02896,-0.3706783,60.01044,19.818085,15.507761,2020-12-11 16:07:16.608,1607656036.608
591.8631,-1.5050588,117.179535,-0.37058145,59.65387,19.780378,16.656061,2020-12-11 16:07:16.608,1607656036.608
591.3641,-1.5049862,118.26927,-0.37309974,59.35719,19.74375,16.400797,2020-12-11 16:07:16.608,1607656036.608
591.15643,-1.5043037,118.08501,-0.37309974,59.12559,19.708199,16.806767,2020-12-11 16:07:16.608,1607656036.608
590.7921,-1.5056967,116.55263,-0.37261546,58.977276,19.669416,17.189608,2020-12-11 16:07:17.472,1607656037.472
590.41693,-1.5053147,116.93907,-0.37309974,58.854984,19.634943,16.468172,2020-12-11 16:07:17.472,1607656037.472
590.04175,-1.5047733,117.53004,-0.37261546,58.79254,19.599392,16.591553,2020-12-11 16:07:17.472,1607656037.472
589.66284,-1.5056967,116.979546,-0.37038773,58.769123,19.562763,17.240246,2020-12-11 16:07:18.336,1607656038.336
589.2148,-1.5037062,116.70091,-0.37106574,58.75091,19.526134,16.508924,2020-12-11 16:07:18.336,1607656038.336
588.7303,-1.5050057,117.44239,-0.3718421,58.693672,19.490583,16.407858,2020-12-11 16:07:18.336,1607656038.336
588.53723,-1.504476,117.24241,-0.3727138,58.560986,19.453955,16.288635,2020-12-11 16:07:18.336,1607656038.336
588.16205,-1.5032552,116.46498,-0.37290752,58.44912,19.418406,17.300995,2020-12-11 16:07:19.200,1607656039.2
587.7832,-1.504476,116.98854,-0.37309974,58.324245,19.381777,16.951021,2020-12-11 16:07:19.200,1607656039.2
587.40796,-1.5042068,116.69417,-0.37377924,58.204582,19.346226,16.717512,2020-12-11 16:07:19.200,1607656039.2
587.0291,-1.5059141,117.19747,-0.37174523,58.100533,19.30852,16.469515,2020-12-11 16:07:20.064,1607656040.064
586.5774,-1.5062634,117.20423,-0.37281066,58.043304,19.272968,16.602655,2020-12-11 16:07:20.064,1607656040.064
586.1002,-1.5038124,116.03808,-0.37309974,57.991283,19.23634,16.615269,2020-12-11 16:07:20.064,1607656040.064
585.9035,-1.504476,116.21106,-0.37164688,57.921055,19.200788,16.51145,2020-12-11 16:07:20.928,1607656040.928
585.5283,-1.504476,116.5661,-0.37009716,57.81181,19.163084,16.176071,2020-12-11 16:07:20.928,1607656040.928
585.1495,-1.5044556,117.41544,-0.3711626,57.689568,19.127533,16.239195,2020-12-11 16:07:20.928,1607656040.928
584.77423,-1.504188,116.47623,-0.37261546,57.57513,19.090904,16.741781,2020-12-11 16:07:20.928,1607656040.928
584.3954,-1.5060616,114.99774,-0.37038773,57.517914,19.055353,17.256258,2020-12-11 16:07:21.792,1607656041.792
584.0202,-1.5056763,116.19984,-0.3708735,57.458096,19.018724,16.730774,2020-12-11 16:07:21.792,1607656041.792
583.57214,-1.5048869,116.283,-0.37019402,57.328064,18.983173,16.454681,2020-12-11 16:07:21.792,1607656041.792
583.08765,-1.5049862,116.38187,-0.37038773,57.187637,18.946545,16.931149,2020-12-11 16:07:22.656,1607656042.656
582.89453,-1.504476,116.480705,-0.37077665,57.018616,18.909918,15.808145,2020-12-11 16:07:22.656,1607656042.656
582.5157,-1.504476,115.48534,-0.3693238,56.8522,18.874367,16.977375,2020-12-11 16:07:22.656,1607656042.656
582.1405,-1.504188,115.78867,-0.36912858,56.618195,18.837738,16.31235,2020-12-11 16:07:22.656,1607656042.656
581.7653,-1.5037727,116.00214,-0.37077665,56.34521,18.80111,16.150728,2020-12-11 16:07:23.520,1607656043.52
581.3864,-1.5056967,115.981895,-0.36786944,56.09045,18.765558,16.15098,2020-12-11 16:07:23.520,1607656043.52
580.9493,-1.5062634,115.83809,-0.3700003,55.864304,18.72893,16.432154,2020-12-11 16:07:23.520,1607656043.52
580.45386,-1.5050057,115.78867,-0.3725186,55.697952,18.6923,16.541185,2020-12-11 16:07:24.384,1607656044.384
580.2572,-1.5056763,116.13695,-0.37145317,55.60958,18.65675,16.405441,2020-12-11 16:07:24.384,1607656044.384
579.88196,-1.504476,115.47859,-0.3706783,55.492626,18.6212,16.605732,2020-12-11 16:07:24.384,1607656044.384
579.5031,-1.5056967,115.31007,-0.3704846,55.315903,18.584572,16.149908,2020-12-11 16:07:24.384,1607656044.384
579.1279,-1.5053147,115.89427,-0.37029237,55.082016,18.547943,15.775671,2020-12-11 16:07:25.248,1607656045.248
578.7527,-1.5060806,115.16178,-0.3708735,54.86114,18.510237,15.709843,2020-12-11 16:07:25.248,1607656045.248
578.30096,-1.5060875,115.32131,-0.37096888,54.70524,18.474686,15.692759,2020-12-11 16:07:25.248,1607656045.248
577.8201,-1.5049862,115.53928,-0.37029237,54.603905,18.438059,15.499025,2020-12-11 16:07:26.112,1607656046.112
577.6234,-1.5056967,115.80891,-0.3700003,54.54155,18.40143,15.791533,2020-12-11 16:07:26.112,1607656046.112
577.2482,-1.5056967,115.2786,-0.36980808,54.49478,18.364801,15.662783,2020-12-11 16:07:26.112,1607656046.112
576.873,-1.504476,114.70341,-0.3708735,54.422035,18.328173,15.540119,2020-12-11 16:07:26.112,1607656046.112
576.49414,-1.5053147,116.13695,-0.37038773,54.31032,18.2937,15.566715,2020-12-11 16:07:26.976,1607656046.976
576.11896,-1.5047733,114.96404,-0.37145317,54.18822,18.25707,15.637861,2020-12-11 16:07:26.976,1607656046.976
575.7401,-1.5056967,115.116844,-0.37077665,54.076515,18.218288,15.764877,2020-12-11 16:07:26.976,1607656046.976
575.30664,-1.5050386,115.36177,-0.36980808,53.975204,18.183815,15.491414,2020-12-11 16:07:27.840,1607656047.84
574.80756,-1.5049862,115.27636,-0.36951602,53.894676,18.147186,15.935669,2020-12-11 16:07:27.840,1607656047.84
574.6145,-1.504476,115.590935,-0.368838,53.819347,18.111635,15.781617,2020-12-11 16:07:27.840,1607656047.84
574.23926,-1.504476,114.87192,-0.36873966,53.738827,18.072851,15.3970585,2020-12-11 16:07:27.840,1607656047.84
573.8568,-1.5064228,115.25842,-0.37029237,53.650513,18.038378,15.659423,2020-12-11 16:07:28.704,1607656048.704
573.4852,-1.5049171,114.58206,-0.36961287,53.52844,18.002827,15.39646,2020-12-11 16:07:28.704,1607656048.704
573.1064,-1.5056763,114.90338,-0.3686443,53.390785,17.965122,15.50598,2020-12-11 16:07:28.704,1607656048.704
572.65466,-1.5060875,115.017975,-0.3704846,53.26093,17.929571,15.686155,2020-12-11 16:07:29.568,1607656049.568
572.18835,-1.5063124,114.063034,-0.36912858,53.177826,17.892942,15.157918,2020-12-11 16:07:29.568,1607656049.568
571.9771,-1.5056763,114.48095,-0.36825538,53.123287,17.857391,15.280251,2020-12-11 16:07:29.568,1607656049.568
571.60187,-1.5056967,114.91238,-0.36738515,53.03759,17.820763,15.381263,2020-12-11 16:07:30.432,1607656050.432
571.2267,-1.504476,114.05632,-0.36816,52.91554,17.784134,15.742439,2020-12-11 16:07:30.432,1607656050.432
570.84784,-1.5053147,113.49231,-0.3679663,52.702614,17.748583,15.86178,2020-12-11 16:07:30.432,1607656050.432
570.4726,-1.5059332,114.17761,-0.3693238,52.487106,17.710878,15.686164,2020-12-11 16:07:30.432,1607656050.432
570.02094,-1.5060875,115.35952,-0.3706783,52.320942,17.676405,15.824876,2020-12-11 16:07:31.296,1607656051.296
569.3434,-1.504476,113.24067,-0.36835372,51.934124,17.600992,15.574611,2020-12-11 16:07:31.296,1607656051.296
568.96454,-1.506897,114.87415,-0.36961287,51.679737,17.566519,15.167765,2020-12-11 16:07:32.160,1607656052.16
568.5893,-1.5056967,114.06527,-0.36816,51.464302,17.528814,15.991303,2020-12-11 16:07:32.160,1607656052.16
568.2141,-1.5053147,114.47871,-0.36816,51.251476,17.492186,15.852393,2020-12-11 16:07:32.160,1607656052.16
567.7624,-1.5053147,113.5957,-0.36835372,51.030884,17.457712,15.822263,2020-12-11 16:07:32.160,1607656052.16
567.2779,-1.5061599,113.45413,-0.36816,50.69613,17.418928,15.484407,2020-12-11 16:07:33.024,1607656053.024
567.0812,-1.506897,114.11021,-0.36893487,50.273197,17.383377,15.5207615,2020-12-11 16:07:33.024,1607656053.024
566.706,-1.506897,114.2136,-0.3693238,49.873676,17.346748,14.935215,2020-12-11 16:07:33.024,1607656053.024
566.33075,-1.5056967,114.02485,-0.36912858,49.596115,17.312275,15.15975,2020-12-11 16:07:33.888,1607656053.888
565.95557,-1.5056763,112.669945,-0.36873966,49.396393,17.273493,15.99929,2020-12-11 16:07:33.888,1607656053.888
565.5803,-1.5053147,114.15067,-0.36825538,49.264114,17.237942,14.73018,2020-12-11 16:07:33.888,1607656053.888
565.2015,-1.5060806,114.35289,-0.36990345,49.183712,17.20239,15.482311,2020-12-11 16:07:33.888,1607656053.888
564.76434,-1.5062634,113.13056,-0.36951602,49.035885,17.164684,15.577361,2020-12-11 16:07:34.752,1607656054.752
564.2726,-1.503832,113.085625,-0.3700003,48.84398,17.12698,14.965386,2020-12-11 16:07:34.752,1607656054.752
564.07587,-1.504476,112.993515,-0.36912858,48.618374,17.093582,15.927869,2020-12-11 16:07:34.752,1607656054.752
563.7007,-1.504476,113.68105,-0.3693238,48.421307,17.055878,15.451706,2020-12-11 16:07:35.616,1607656055.616
563.32544,-1.5042068,113.64959,-0.36845058,48.26055,17.019249,15.790163,2020-12-11 16:07:35.616,1607656055.616
562.9466,-1.5049362,113.93046,-0.3686443,48.11277,16.98262,16.034794,2020-12-11 16:07:35.616,1607656055.616
562.5714,-1.5032552,113.46984,-0.36845058,47.962402,16.94707,15.580819,2020-12-11 16:07:35.616,1607656055.616
562.1343,-1.503854,112.389084,-0.36941916,47.84574,16.91044,15.772731,2020-12-11 16:07:36.480,1607656056.48
561.65344,-1.5039573,114.24502,-0.36922544,47.69798,16.872736,15.010988,2020-12-11 16:07:36.480,1607656056.48
561.44214,-1.504476,113.69229,-0.36903173,47.558,16.83826,15.502103,2020-12-11 16:07:36.480,1607656056.48
561.06696,-1.5044556,111.611664,-0.3686443,47.420616,16.801634,15.888889,2020-12-11 16:07:37.344,1607656057.344
560.6917,-1.5032552,113.027214,-0.36816,47.257324,16.76285,15.348025,2020-12-11 16:07:37.344,1607656057.344
560.31287,-1.504188,111.50607,-0.36806315,47.10959,16.728376,15.492986,2020-12-11 16:07:37.344,1607656057.344
559.934,-1.5047733,112.6003,-0.36845058,46.94372,16.69067,15.645168,2020-12-11 16:07:37.344,1607656057.344
559.50055,-1.5050386,113.98215,-0.36873966,46.814144,16.655119,14.792554,2020-12-11 16:07:38.208,1607656058.208
559.01605,-1.5063124,112.73959,-0.36816,46.68198,16.619568,15.414707,2020-12-11 16:07:38.208,1607656058.208
558.82294,-1.5054773,111.142044,-0.36951602,46.56537,16.580786,15.392888,2020-12-11 16:07:38.208,1607656058.208
558.42957,-1.5056763,111.49256,-0.36835372,46.45913,16.546312,15.188759,2020-12-11 16:07:39.072,1607656059.072
558.0689,-1.5054585,114.112495,-0.36873966,46.30366,16.508606,15.106119,2020-12-11 16:07:39.072,1607656059.072
557.6755,-1.5064416,113.132805,-0.36893487,46.135246,16.473055,15.519192,2020-12-11 16:07:39.072,1607656059.072
557.29663,-1.5070549,112.1891,-0.36816,45.977203,16.436428,15.766663,2020-12-11 16:07:39.072,1607656059.072
556.92505,-1.5056967,112.13969,-0.36941916,45.754402,16.3998,15.40445,2020-12-11 16:07:39.936,1607656059.936
556.4843,-1.507448,112.36885,-0.36941916,45.51608,16.36317,15.774082,2020-12-11 16:07:39.936,1607656059.936
556.0034,-1.5074899,113.21373,-0.36854744,45.27777,16.326542,15.622809,2020-12-11 16:07:39.936,1607656059.936
555.80676,-1.5077002,112.582306,-0.36854744,45.044662,16.289913,15.434743,2020-12-11 16:07:40.800,1607656060.8
555.4133,-1.506897,111.98916,-0.36873966,44.767548,16.253286,15.371507,2020-12-11 16:07:40.800,1607656060.8
555.0381,-1.5064416,111.36002,-0.36825538,44.505993,16.217735,14.865444,2020-12-11 16:07:40.800,1607656060.8
554.6629,-1.5070549,111.845345,-0.3686443,44.285892,16.180029,15.110923,2020-12-11 16:07:41.664,1607656061.664
554.28406,-1.5079334,113.701294,-0.36825538,44.091698,16.144478,14.590921,2020-12-11 16:07:41.664,1607656061.664
553.8469,-1.507448,111.899284,-0.3672868,43.93635,16.108927,15.674357,2020-12-11 16:07:41.664,1607656061.664
553.34784,-1.5083288,111.78466,-0.3679663,43.822437,16.07122,15.529998,2020-12-11 16:07:41.664,1607656061.664
553.1548,-1.506897,112.191376,-0.36951602,43.72406,16.033516,15.028715,2020-12-11 16:07:42.528,1607656062.528
552.77594,-1.506897,112.016106,-0.36980808,43.646393,15.997965,15.331609,2020-12-11 16:07:42.528,1607656062.528
552.4153,-1.5065888,112.746346,-0.36816,43.579086,15.962414,15.262504,2020-12-11 16:07:42.528,1607656062.528
552.02185,-1.5086764,111.71953,-0.36816,43.516956,15.924707,15.562628,2020-12-11 16:07:43.392,1607656063.392
551.643,-1.5081958,111.429665,-0.3677711,43.38235,15.887002,15.222082,2020-12-11 16:07:43.392,1607656063.392
551.19495,-1.5071295,111.108345,-0.36816,43.24775,15.851451,15.136873,2020-12-11 16:07:43.392,1607656063.392
550.72504,-1.5074899,112.373375,-0.3672868,43.09503,15.814823,15.139754,2020-12-11 16:07:43.392,1607656063.392
550.51373,-1.5081177,113.34402,-0.36757886,42.92162,15.778194,14.989926,2020-12-11 16:07:44.256,1607656064.256
550.15314,-1.5077002,111.24539,-0.3677711,42.737865,15.741566,15.62489,2020-12-11 16:07:44.256,1607656064.256
549.7597,-1.5081177,110.77807,-0.36806315,42.564476,15.70386,15.381922,2020-12-11 16:07:44.256,1607656064.256
549.38446,-1.5075684,111.34651,-0.36825538,42.422146,15.668309,15.409376,2020-12-11 16:07:45.120,1607656065.12
549.0093,-1.5070549,111.72625,-0.368838,42.31605,15.632758,15.460885,2020-12-11 16:07:45.120,1607656065.12
548.6341,-1.506897,111.71501,-0.3693238,42.19702,15.595053,16.034811,2020-12-11 16:07:45.120,1607656065.12
548.2115,-1.5064201,111.49256,-0.3686443,42.09352,15.557347,15.741857,2020-12-11 16:07:45.120,1607656065.12
547.71246,-1.5073141,111.272385,-0.3679663,42.008137,15.521796,15.645751,2020-12-11 16:07:45.984,1607656065.984
547.50116,-1.506897,110.9533,-0.3679663,41.951214,15.4851675,14.853683,2020-12-11 16:07:45.984,1607656065.984
547.126,-1.5056763,111.62737,-0.3693238,41.876183,15.449616,15.723604,2020-12-11 16:07:45.984,1607656065.984
546.74713,-1.5064228,112.085754,-0.36845058,41.793392,15.411911,15.577168,2020-12-11 16:07:46.848,1607656066.848
546.3865,-1.5073578,110.42755,-0.36845058,41.68473,15.375282,15.532663,2020-12-11 16:07:46.848,1607656066.848
545.99304,-1.506897,110.618546,-0.368838,41.58125,15.3386545,15.538073,2020-12-11 16:07:46.848,1607656066.848
545.5741,-1.5062634,111.22745,-0.36845058,41.49329,15.303103,15.333456,2020-12-11 16:07:46.848,1607656066.848
545.0751,-1.5063124,110.229805,-0.36835372,41.392403,15.266475,16.236496,2020-12-11 16:07:47.712,1607656067.712
544.8638,-1.506897,110.97129,-0.36854744,41.247543,15.229847,15.630105,2020-12-11 16:07:47.712,1607656067.712
544.4849,-1.5081177,111.13982,-0.36951602,41.050957,15.193218,15.402408,2020-12-11 16:07:47.712,1607656067.712
544.10974,-1.5081177,111.51731,-0.3686443,40.906113,15.155513,15.711827,2020-12-11 16:07:48.576,1607656068.576
543.7491,-1.507719,109.930954,-0.37126094,40.761276,15.119962,15.372175,2020-12-11 16:07:48.576,1607656068.576
543.3739,-1.507036,110.357864,-0.36941916,40.644894,15.082256,15.256471,2020-12-11 16:07:48.576,1607656068.576
542.9185,-1.507448,110.97129,-0.36835372,40.551792,15.046705,14.912644,2020-12-11 16:07:48.576,1607656068.576
542.4377,-1.5074899,110.57133,-0.36922544,40.463863,15.011154,15.497362,2020-12-11 16:07:49.440,1607656069.44
542.2264,-1.5069174,110.77807,-0.36854744,40.38887,14.973449,15.414267,2020-12-11 16:07:49.440,1607656069.44
541.8512,-1.506737,109.67032,-0.36854744,40.357838,14.93682,15.014299,2020-12-11 16:07:49.440,1607656069.44
541.49054,-1.5064416,110.26799,-0.36816,40.334564,14.899115,15.128817,2020-12-11 16:07:50.304,1607656070.304
541.0971,-1.5064416,110.87917,-0.3672868,40.321636,14.863564,14.6557455,2020-12-11 16:07:50.304,1607656070.304
540.7365,-1.507036,110.06577,-0.36699772,40.27509,14.826935,15.102399,2020-12-11 16:07:50.304,1607656070.304
540.3431,-1.506897,110.89265,-0.36786944,40.233715,14.790307,15.030495,2020-12-11 16:07:51.168,1607656071.168
539.90594,-1.5062432,110.10399,-0.36738515,40.17424,14.753678,15.349814,2020-12-11 16:07:51.168,1607656071.168
539.4251,-1.5063124,110.83648,-0.36912858,40.119938,14.718127,15.265368,2020-12-11 16:07:51.168,1607656071.168
539.2284,-1.506897,110.2141,-0.36893487,40.037197,14.680422,14.409149,2020-12-11 16:07:51.168,1607656071.168
538.84955,-1.5081177,109.814125,-0.36845058,39.980312,14.643793,15.396889,2020-12-11 16:07:52.032,1607656072.032
538.4743,-1.5075684,108.91537,-0.36825538,39.94411,14.606088,15.015067,2020-12-11 16:07:52.032,1607656072.032
538.0991,-1.5060616,107.88626,-0.36951602,39.882057,14.571614,14.723185,2020-12-11 16:07:52.032,1607656072.032
537.7203,-1.5071588,109.76696,-0.36816,39.804493,14.533908,14.618556,2020-12-11 16:07:52.896,1607656072.896
537.26855,-1.507448,110.348915,-0.3666103,39.745026,14.498357,15.329532,2020-12-11 16:07:52.896,1607656072.896
536.7877,-1.5073141,108.971535,-0.36651343,39.693317,14.460651,15.058037,2020-12-11 16:07:52.896,1607656072.896
536.591,-1.5075495,108.737854,-0.36651343,39.64937,14.422946,15.154806,2020-12-11 16:07:52.896,1607656072.896
536.20123,-1.506737,108.38958,-0.3668025,39.58732,14.387395,15.018134,2020-12-11 16:07:53.760,1607656073.76
535.8369,-1.5075684,109.65461,-0.36825538,39.51493,14.351844,14.260249,2020-12-11 16:07:53.760,1607656073.76
535.46173,-1.5065888,109.762436,-0.36845058,39.416695,14.315215,14.773419,2020-12-11 16:07:53.760,1607656073.76
535.0829,-1.507206,108.82997,-0.36738515,39.31846,14.27751,15.525996,2020-12-11 16:07:54.624,1607656074.624
534.63116,-1.5072882,109.499565,-0.36806315,39.20989,14.241959,14.771659,2020-12-11 16:07:54.624,1607656074.624
534.1503,-1.5061599,109.75796,-0.3679663,39.124584,14.205331,14.720277,2020-12-11 16:07:54.624,1607656074.624
533.939,-1.506737,109.236694,-0.36786944,39.034115,14.167624,14.954471,2020-12-11 16:07:54.624,1607656074.624
533.57837,-1.5069174,110.01859,-0.36854744,38.974663,14.130997,14.760267,2020-12-11 16:07:55.488,1607656075.488
533.1995,-1.5069174,109.56697,-0.3686443,38.866104,14.095446,15.036408,2020-12-11 16:07:55.488,1607656075.488
532.82434,-1.5064416,108.49522,-0.368838,38.731705,14.059895,15.278741,2020-12-11 16:07:55.488,1607656075.488
532.44916,-1.5060616,108.28175,-0.36835372,38.594723,14.0211115,14.466216,2020-12-11 16:07:56.352,1607656076.352
532.07025,-1.5069174,110.564606,-0.3666103,38.39056,13.98556,14.156994,2020-12-11 16:07:56.352,1607656076.352
531.6186,-1.507448,108.62327,-0.36602914,38.17607,13.948933,14.774687,2020-12-11 16:07:56.352,1607656076.352
531.1341,-1.5073141,109.02772,-0.36670566,38.01328,13.911226,15.046594,2020-12-11 16:07:56.352,1607656076.352
530.9228,-1.5079536,109.66584,-0.36699772,37.86341,13.8745985,15.285801,2020-12-11 16:07:57.216,1607656077.216
530.56213,-1.5069174,107.97614,-0.36641657,37.752308,13.83797,15.183813,2020-12-11 16:07:57.216,1607656077.216
530.1833,-1.5075684,108.555855,-0.3668025,37.67738,13.800264,14.513973,2020-12-11 16:07:57.216,1607656077.216
529.8081,-1.507206,109.382744,-0.36699772,37.59729,13.765791,15.311741,2020-12-11 16:07:58.080,1607656078.08
529.4329,-1.5071588,108.270515,-0.36651343,37.550785,13.728085,15.041661,2020-12-11 16:07:58.080,1607656078.08
528.9812,-1.5072682,108.479454,-0.36583394,37.473278,13.6925335,15.0419,2020-12-11 16:07:58.080,1607656078.08
528.4967,-1.5073141,109.07941,-0.36641657,37.38544,13.654828,14.574919,2020-12-11 16:07:58.080,1607656078.08
528.3,-1.5081177,109.656845,-0.36709458,37.31569,13.619277,14.89387,2020-12-11 16:07:58.944,1607656078.944
527.9248,-1.5081177,108.75809,-0.3672868,37.25627,13.581572,15.112635,2020-12-11 16:07:58.944,1607656078.944
527.54596,-1.5080973,108.44799,-0.36709458,37.18394,13.543866,14.75462,2020-12-11 16:07:58.944,1607656078.944
527.1707,-1.5075495,108.65473,-0.36622137,37.09611,13.510469,14.881364,2020-12-11 16:07:59.808,1607656079.808
526.7919,-1.5083504,108.22106,-0.3672868,36.97987,13.471686,15.127567,2020-12-11 16:07:59.808,1607656079.808
526.3584,-1.5064,109.06589,-0.36641657,36.86105,13.435059,14.550838,2020-12-11 16:07:59.808,1607656079.808
525.8593,-1.5073141,107.852554,-0.365448,36.749985,13.397352,15.01674,2020-12-11 16:08:00.672,1607656080.672
525.6626,-1.506897,109.23893,-0.36457628,36.64667,13.360724,15.059459,2020-12-11 16:08:00.672,1607656080.672
525.2874,-1.506897,107.416695,-0.3652528,36.558857,13.32625,15.468312,2020-12-11 16:08:00.672,1607656080.672
524.90857,-1.5081177,107.00325,-0.36699772,36.44264,13.289622,15.076443,2020-12-11 16:08:00.672,1607656080.672
524.5297,-1.5086764,109.15805,-0.3666103,36.3445,13.251917,15.408628,2020-12-11 16:08:01.536,1607656081.536
524.1545,-1.5083504,108.07277,-0.36573708,36.267025,13.215288,15.343876,2020-12-11 16:08:01.536,1607656081.536
523.7793,-1.506897,107.194244,-0.3647685,36.199883,13.178659,15.401746,2020-12-11 16:08:01.536,1607656081.536
523.3276,-1.5072882,107.49981,-0.3652528,36.10692,13.142032,14.629274,2020-12-11 16:08:02.400,1607656082.4
522.8431,-1.5073336,107.91997,-0.36554486,36.04494,13.106481,15.890978,2020-12-11 16:08:02.400,1607656082.4
522.65,-1.506897,108.456985,-0.36583394,35.97006,13.068775,15.477648,2020-12-11 16:08:02.400,1607656082.4
522.2712,-1.506897,107.86607,-0.36573708,35.897755,13.033224,15.176397,2020-12-11 16:08:02.400,1607656082.4
521.89594,-1.5064416,107.88179,-0.3649637,35.843533,12.994441,14.97005,2020-12-11 16:08:03.264,1607656083.264
521.52075,-1.5070549,106.45276,-0.36486536,35.797054,12.957812,15.670489,2020-12-11 16:08:03.264,1607656083.264
521.1419,-1.506897,108.102005,-0.3647685,35.72476,12.922261,14.779295,2020-12-11 16:08:03.264,1607656083.264
520.7048,-1.507448,107.931206,-0.36554486,35.670536,12.885633,14.904874,2020-12-11 16:08:04.128,1607656084.128
